OrdemPad;OrdemEns;N;cv;rho;p;algorithm;Cost;SL;Smax;Smin
142;809;5;0,1;0,9;0,15;NM;66341,11;99,97;[959.9702529618351, 772.2685290143759, 650.8080961568892, 537.5257903115752, 748.4977280600814];[555.4364000049374, 578.7844029317586, 264.05476509667517, 468.44609346186434, 608.541201614513]
846;810;5;0,5;0,8;0,05;NM;76577,58;98,71;[427.5912796462416, 786.9068814148936, 862.3387829430583, 686.6914599630048, 423.3193025810075];[203.72987830372747, 619.0193300044923, 541.6104964357754, 218.39056607860869, 310.0764450532551]
219;811;10;0,1;0,7;0;GA;130371,56;96,98;[550.99, 878.06, 865.47, 612.85, 211.64, 949.95, 813.16, 897.74, 126.88, 881.33];[451.17393913727403, 88.26376750198865, 756.1020490221571, 435.2749381937971, 121.94461064010606, 611.4939374860274, 468.5474890626234, 590.0344869688626, 67.29738588469138, 787.1712023124281]
333;812;20;0,1;0,7;0,15;RD;166407,93;99,85;[352.2240515014669, 341.48601478914753, 912.9419773937896, 539.6197710126958, 290.6643027628909, 258.94099516815083, 513.6809635946598, 403.847184375016, 426.10615729771905, 337.82980597092103, 352.10679137501677, 677.3806878599237, 399.6714666500865, 405.4917173410616, 700.1711618351136, 588.317123473027, 279.171914541133, 157.6450368689877, 227.69407848139966, 138.4620779987883];[343.089899778426, 271.6175506235168, 645.4080688728657, 282.340106605858, 268.0513326972905, 146.18053584151605, 279.31141637340374, 337.3247539024533, 99.6744383708791, 66.608209286626, 283.7597985374019, 245.69036118261678, 146.82589259002467, 36.67906093823102, 596.998302256232, 281.6102109952045, 269.4160971732389, 141.65647456444106, 169.64219391191986, 13.396529291626948]
670;813;20;0,1;0,8;0,15;NM;156198,90;99,97;[402.6038395282153, 591.7719894821774, 523.3359815972111, 463.14542349428694, 462.108832297142, 264.48904833139886, 631.095289089044, 451.7765288678101, 485.5332158113686, 651.0747285689455, 549.9642910452852, 352.11490295366247, 534.782430714229, 423.9960061726299, 662.9222743796917, 370.925657964749, 464.2572479489573, 566.7881408405501, 475.47021173125165, 464.3900628178062];[212.70989612237398, 272.50900557181495, 244.3377603189502, 262.14779297886827, 183.27298462779834, 153.73956205974198, 174.08005114486832, 187.55114288083195, 234.39549715871834, 344.78672857912693, 238.1265799130847, 175.3003821483201, 290.92881555268957, 234.58450475442694, 306.0124700364661, 189.6290702845482, 241.6835983118903, 277.04347804371054, 216.677839103737, 278.1845073281399]
600;814;10;0,25;0,8;0,15;ACO;104463,51;98,61;[670.0, 765.0, 465.0, 635.0, 790.0, 150.0, 340.0, 935.0, 135.0, 485.0];[200.0, 390.0, 310.0, 255.0, 705.0, 55.0, 120.0, 790.0, 20.0, 145.0]
42;815;20;0,25;0,7;0,05;NM;148273,02;99,76;[521.8702759697906, 544.1526688200253, 555.3449543207228, 604.3254389706806, 568.894564036072, 539.4589933814557, 529.9018143392273, 411.2661308484995, 440.2296529463341, 510.92883305266093, 465.9189789088594, 520.9671462624476, 521.6451513450713, 525.022350841772, 548.1790180330248, 545.4367176321994, 507.41299880888715, 501.8051542175264, 615.1514604054354, 439.93086174560557];[251.09771100145318, 249.78252840707952, 321.01249325838944, 248.32028119224256, 205.4136013663362, 247.7658999379708, 266.2941433159802, 204.94497955795964, 176.7737887633932, 267.96206164258643, 263.9190735743364, 303.5478050836372, 332.0241035698876, 283.571060406321, 273.2700979293632, 316.57411449269193, 175.32371383258172, 237.2920376985915, 269.1069557750846, 204.8560710564772]
939;816;10;0,5;0,7;0;GA;127367,16;98,28;[167.48, 97.77, 62.66, 616.51, 879.41, 625.44, 710.48, 957.16, 737.79, 31.4];[140.06453076656751, 24.598277153927356, 52.71621327266085, 140.08961020149695, 671.1278752176274, 407.1113961833182, 575.4069379477405, 827.7170438855927, 545.9668697757737, 5.243341394852377]
857;817;5;0,5;0,9;0,05;RD;85916,06;97,98;[386.08780231315467, 376.3614504299621, 607.606938647856, 857.9357730059044, 608.9147310498677];[321.14743649648494, 335.8927048016134, 532.8140923718739, 408.82773911470196, 423.71095755050555]
915;818;10;0,25;0,8;0;GA;122999,67;96,66;[531.18, 963.65, 730.59, 880.33, 624.4, 482.21, 98.53, 243.82, 160.77, 256.18];[481.07797231294904, 17.23193700614547, 441.70177518956405, 554.73442185595, 297.09459803341474, 319.8915520643115, 85.33657925784327, 242.3401438426683, 146.42574355998346, 113.49494654593862]
409;819;20;0,5;0,8;0;RD;154215,06;99,67;[234.88113227086416, 133.1146557061087, 100.28080111488413, 303.45273093825267, 319.23296761691336, 219.5165061730112, 175.67150455855196, 437.88150248985846, 437.3843949754981, 780.1626517753831, 381.86720580009705, 867.7994518414281, 555.54549849018, 843.6960840055605, 863.2558034260086, 170.21699235813549, 501.6871441259869, 336.24851963533484, 660.5910528167991, 229.78282082660184];[185.43108715310404, 98.41587511366689, 27.386770925034675, 46.68192446724273, 252.57651906701673, 29.977449182934933, 95.23125388570277, 37.0493891666379, 66.51126710242148, 494.40753070680324, 125.41174767711433, 350.6069408011419, 40.045554103430426, 393.9463424924581, 827.0678372478982, 154.29728045655588, 60.68545347515741, 259.9986724934959, 373.5151650075704, 186.74855754243512]
415;820;20;0,5;0,8;0,05;GA;184676,75;99,38;[368.3, 409.24, 171.62, 150.78, 224.15, 953.2, 187.48, 77.55, 855.87, 992.09, 677.88, 992.04, 6.01, 850.62, 773.51, 641.48, 735.24, 777.52, 120.4, 695.88];[325.6509550755433, 276.4804613907587, 42.57565751702405, 16.892831932191278, 95.02186059582225, 614.9552501293963, 135.12171946740267, 20.13559297582561, 710.980318601993, 514.2886072226577, 124.5111762454378, 760.2859456908055, 2.2039156578952923, 267.2824390439291, 24.158280173208674, 248.63383568341797, 327.31222520523136, 655.1263949082161, 57.15428997242563, 169.746421678139]
242;821;10;0,1;0,9;0;NM;82426,81;99,32;[465.79413100096565, 653.6544266962637, 447.9844338747614, 332.25406025839817, 436.48116395056616, 367.4548446013589, 385.96327450009994, 366.43081929612674, 350.8680542561535, 259.1796739841593];[279.97963167147674, 283.1657965338801, 213.82612315142882, 93.27597967659133, 169.75471616067477, 56.44012395903593, 180.63792588817728, 211.64506309996744, 269.62032806103633, 199.74379340023654]
63;822;20;0,25;0,9;0;GA;163379,02;98,89;[238.93, 491.93, 279.04, 68.12, 187.93, 811.86, 282.09, 713.09, 988.05, 101.97, 129.7, 873.98, 519.76, 819.98, 492.08, 67.99, 272.15, 87.21, 855.82, 941.11];[206.43038897044678, 129.15727036824288, 67.03012189184345, 44.64643626246538, 59.74886621035107, 16.89220664059073, 112.6183056972359, 79.83117634030839, 231.25202703530962, 27.27644999597549, 26.260823332557187, 177.12453178715467, 99.14593471444915, 533.6375008216899, 204.835752076377, 37.278730039127936, 182.80324235443766, 5.9496495407328425, 408.9879417568417, 428.48452741944004]
230;823;10;0,1;0,8;0;NM;102824,57;99,51;[665.4491382833327, 349.70877505497185, 888.2953787021046, 552.9193797164769, 629.6590208250375, 950.237322912706, 466.02367726340196, 621.761484604653, 644.8731062350528, 632.5868598930791];[289.235173822745, 134.75302620476376, 505.1482694723006, 126.21629388027183, 352.6962651231493, 577.8545342617189, 280.47409914116685, 256.0744409210635, 329.7539011439048, 382.12355527187356]
716;824;20;0,25;0,9;0,05;ACO;176579,58;99,93;[285.0, 845.0, 700.0, 730.0, 190.0, 490.0, 185.0, 630.0, 810.0, 655.0, 860.0, 310.0, 265.0, 610.0, 345.0, 805.0, 140.0, 635.0, 275.0, 60.0];[245.0, 325.0, 250.0, 575.0, 110.0, 250.0, 40.0, 150.0, 685.0, 370.0, 185.0, 80.0, 195.0, 560.0, 265.0, 160.0, 20.0, 245.0, 125.0, 25.0]
966;825;10;0,5;0,9;0,05;NM;97131,49;99,53;[611.757183233266, 694.3395857725666, 602.6572890984337, 370.73104187698425, 684.1895680517027, 604.5670031102285, 463.63235490295096, 628.4507698832494, 494.4031641076671, 558.6042860993493];[200.07983749618472, 268.8116225726252, 403.21895060508086, 107.45271688173582, 485.09908177898626, 369.9004988143242, 207.99395210892098, 293.3340719238514, 272.65903518536186, 250.05687301343983]
8;826;20;0,1;0,7;0,05;ACO;164865,34;97,59;[755.0, 240.0, 355.0, 365.0, 65.0, 845.0, 195.0, 725.0, 780.0, 130.0, 515.0, 520.0, 330.0, 555.0, 710.0, 305.0, 175.0, 540.0, 600.0, 35.0];[310.0, 175.0, 315.0, 285.0, 40.0, 725.0, 85.0, 190.0, 295.0, 15.0, 305.0, 195.0, 240.0, 315.0, 110.0, 50.0, 30.0, 330.0, 370.0, 25.0]
383;827;20;0,25;0,8;0,15;GA;161424,29;99,06;[238.1, 569.34, 655.55, 164.22, 455.4, 305.12, 112.08, 902.18, 880.53, 724.53, 44.18, 881.37, 402.99, 432.31, 712.41, 938.63, 674.61, 551.8, 123.45, 339.4];[29.113324601726777, 516.7985002907169, 493.990513486535, 105.54562782490025, 38.00044869709652, 147.9225704632074, 83.1600321826, 631.6268822374909, 356.80859566906975, 29.881691186240584, 21.612563478490674, 0.7041774897679908, 289.78603252964797, 266.6827256086402, 492.9555792286874, 363.71721170811634, 274.84508905058226, 447.2244752208256, 116.69787034340163, 14.688186152489088]
487;828;5;0,25;0,8;0,05;GA;133738,38;92,3;[981.8, 930.22, 306.35, 938.56, 560.47];[423.3769954868551, 664.0631562934025, 76.6366400235104, 843.4678100337104, 82.26420840884522]
535;829;5;0,5;0,9;0,05;GA;87535,25;97,14;[146.57, 96.31, 89.4, 787.31, 262.57];[115.88034271088661, 87.85685302020588, 34.251665804157874, 520.6805923300032, 32.86249567948332]
757;830;5;0,1;0,7;0;RD;169274,01;88,63;[505.7621560893961, 923.1642629554657, 625.7632932031125, 673.4585825654638, 645.3677425510955];[447.20228333904794, 917.6350445821496, 577.5976752681592, 247.8111952522958, 469.0574658191992]
443;831;5;0,1;0,7;0,15;GA;231973,73;80,77;[912.5, 597.48, 881.38, 81.39, 610.97];[646.1477711087073, 52.5237850728573, 471.0445819406369, 19.07443605221087, 14.519424325236168]
105;832;20;0,5;0,9;0,15;RD;185384,68;98,82;[609.9225312498816, 835.8346155224592, 377.69398894590955, 890.3221671521574, 130.70278422688276, 184.69233305827993, 443.19148123599604, 930.570911479092, 936.83488506902, 632.451943512392, 461.50988198595735, 536.6506514487147, 306.2403432541426, 148.4300485360338, 304.36836217991714, 357.6119192675389, 519.5022184563804, 962.3973185136842, 45.239489980631205, 533.8103175301396];[368.2989516498032, 518.7412638255755, 69.56984895195446, 10.911181851236385, 77.91084057625716, 103.05138376985248, 228.14137382870487, 171.0618795932967, 141.20876285551574, 105.47641356311523, 302.3230752465426, 97.43092962393565, 22.351593168845497, 44.60088127285792, 85.8584692267363, 113.3482422756418, 423.6911610437483, 431.56109591097373, 11.62807824823705, 515.7028050480374]
585;833;10;0,25;0,7;0,15;RD;130114,98;98,21;[640.5599020060093, 760.482718667417, 932.479747205011, 786.2979619170574, 789.3159037816407, 864.732047928004, 974.9697725360469, 77.20338647906222, 593.0582111187488, 378.60344678081645];[545.4501575378413, 481.830366827026, 772.7275312592233, 255.1952203374549, 459.859625444569, 286.9409209676005, 782.3204221589692, 7.947617715129255, 110.6293223723503, 373.27896268854454]
379;834;20;0,25;0,8;0,05;GA;160105,70;99,08;[262.09, 414.04, 715.26, 426.07, 646.45, 486.63, 38.55, 319.6, 903.0, 19.8, 310.26, 602.55, 412.14, 66.5, 443.33, 346.74, 279.8, 18.26, 527.14, 679.61];[52.86579164839955, 248.48328730089236, 166.7099725467519, 396.00897073258477, 503.98772733569905, 455.53923577454043, 33.99176162490459, 246.1557562948548, 273.56888985459074, 18.06401101614169, 259.2590649596653, 439.7773603642812, 24.99583667534218, 24.457821462542327, 75.15318106879182, 304.3271043680558, 139.2726192581424, 13.317809368823312, 235.23167837111612, 608.2656963303499]
305;835;10;0,5;0,8;0,05;RD;108043,07;98,51;[994.0414837015946, 739.5729903740714, 497.3365163723482, 316.57824314533536, 325.1154763279829, 190.30492144965294, 345.9380291349754, 98.95903915720872, 403.47239918297305, 524.8982230126107];[981.8383982467109, 449.3854675609577, 280.9739860595424, 151.40902660958216, 100.76739416286043, 109.7358022279582, 52.607419209048494, 22.81675262397706, 312.07001979362633, 90.49968975464773]
539;836;5;0,5;0,9;0,15;GA;85222,90;98,63;[364.2, 524.89, 618.62, 233.68, 132.69];[144.21315432487242, 508.64622266854826, 468.3043466877489, 43.0617298411418, 44.18422484168461]
622;837;10;0,5;0,7;0,15;NM;104553,56;99,79;[700.6533165039282, 652.1723625070717, 736.4789985884491, 478.8053255638, 494.8842289190113, 597.8576166390385, 658.4380064456301, 613.9312714826009, 757.4112965145123, 460.9082699468491];[235.01953360247524, 289.06311943339307, 566.0590258516767, 414.46599059092864, 281.0553961488152, 308.2359721417207, 347.7756063257507, 441.6474194438133, 410.3012553451735, 258.06500596383773]
550;838;10;0,1;0,7;0,15;NM;145974,81;92,68;[563.6624133426313, 463.6189563958945, 566.1139459314487, 471.9581885864474, 241.01478731565535, 457.59154318211534, 546.860379532271, 664.8560162976227, 363.190467001079, 361.60716357961934];[280.063577690277, 375.6479354707011, 337.23982578104017, 258.5144878340368, 100.57571032810105, 335.2527779980601, 299.09390999555893, 420.46638693472755, 251.70968513414638, 253.71999748394643]
135;839;5;0,1;0,9;0;GA;77277,08;98,47;[371.05, 677.25, 801.44, 871.04, 295.51];[155.71814524989608, 542.832887056631, 526.940046684149, 7.058130966014775, 130.01747022762112]
730;840;20;0,5;0,7;0,15;NM;160624,40;99,81;[601.3285310268396, 643.1953696701645, 574.0328130616801, 545.1124739393395, 514.079557734796, 451.95114742836535, 468.0141130870182, 510.953921891125, 480.58554073416514, 442.0376084224932, 518.4823432722372, 584.3874303024677, 571.7297490236523, 434.2458449421647, 491.71320038432555, 417.8934214371871, 427.91745131835904, 462.448519733695, 395.6875195433711, 486.5304290004349];[384.6169292316832, 335.4666432334734, 341.006955761283, 218.52642652993703, 336.5481814594642, 214.00045796198475, 191.82247134766325, 304.25536176406166, 257.346196879221, 212.2777517099603, 221.73197259368726, 348.0862138346834, 340.61642335330976, 262.0853043385803, 286.8336929681257, 182.15706852941528, 259.6818306365286, 268.46472140522417, 180.1830726786582, 235.97920012785448]
211;841;5;0,5;0,9;0,05;GA;85017,54;97,13;[678.92, 872.54, 856.24, 468.72, 330.36];[326.1209124446625, 531.1838960828079, 385.06185721673535, 63.10701423178659, 158.03673769479965]
685;842;20;0,25;0,7;0;RD;158080,65;98,9;[966.908610208625, 865.1886605729482, 400.44265749107797, 508.7491868198053, 300.85441384666365, 229.70727859459538, 180.49347028110617, 542.4534464386484, 63.99630085400809, 256.4111888260128, 858.331375607988, 198.24344893295364, 313.0656286040115, 158.1363311251821, 740.4278959871856, 162.24126202981935, 442.85260242664106, 248.16240497223507, 604.0484865405269, 301.0733737631337];[133.0793380940868, 454.2357368069099, 171.3412447914918, 139.57595222528138, 266.77641168557227, 156.15396318008544, 74.79934013600432, 332.1483111054328, 35.7015412582207, 235.42830640079168, 92.72419113050843, 141.03599427318176, 172.51159321840365, 126.56986299297057, 586.0695452821668, 20.666647592251618, 423.7770813425119, 87.29707644506219, 333.8661069985861, 145.81074603367506]
267;843;10;0,25;0,8;0;GA;126439,06;97,21;[58.82, 535.62, 518.55, 935.73, 287.32, 297.5, 651.96, 486.28, 459.96, 12.11];[31.975194130509344, 84.5686857319507, 468.17217793142817, 613.5716269354615, 254.6527955836509, 187.69705357766662, 123.34085658085225, 170.1629562692859, 360.9928343010008, 10.18176496849028]
192;844;5;0,5;0,7;0,15;ACO;95577,03;97,64;[905.0, 745.0, 520.0, 715.0, 965.0];[710.0, 485.0, 470.0, 650.0, 865.0]
208;845;5;0,5;0,9;0;ACO;77646,81;99,9;[480.0, 535.0, 525.0, 690.0, 410.0];[415.0, 245.0, 510.0, 305.0, 385.0]
619;846;10;0,5;0,7;0,05;GA;111177,43;98,57;[733.63, 593.29, 732.29, 817.1, 797.47, 32.98, 932.17, 878.95, 642.24, 701.18];[86.32450736781281, 316.96986353791897, 333.96987305607126, 195.01005052588397, 655.7133880981714, 19.35921673170199, 301.83505165343286, 233.06069488034484, 244.98797452889525, 523.6718755444218]
263;847;10;0,25;0,7;0,15;GA;147775,02;94,11;[671.4, 279.82, 813.48, 143.75, 133.33, 214.51, 242.45, 654.01, 809.42, 855.0];[248.06544138199519, 32.88134778220089, 282.262573345546, 99.91078614412513, 125.66068355513445, 153.9670049067636, 32.58621333890786, 208.92977563977453, 458.0540745931329, 420.8697374747799]
957;848;10;0,5;0,8;0,15;RD;127359,00;96,75;[234.42722229729407, 380.4658791568397, 889.0877776805941, 387.08742669536446, 486.35752464957847, 793.5622020502618, 246.7643750432362, 880.8842141524383, 445.87845264971315, 571.5255529229254];[175.76175184086503, 114.33277843702733, 237.3000358923126, 374.55318978217406, 365.595255448466, 126.0831490665668, 188.41685522701968, 469.6162339053844, 405.19086966199615, 300.3010584094328]
502;849;5;0,25;0,9;0,15;NM;68743,89;99,71;[994.1494562969565, 550.7851004194639, 594.7831674049967, 577.7143041806896, 747.2214447848146];[796.7757463266339, 392.3934358608529, 425.99990973784594, 524.3430500972867, 409.32748936527673]
191;850;5;0,5;0,7;0,15;GA;154420,29;89,64;[77.14, 927.52, 274.21, 769.4, 937.2];[75.75634665338137, 203.3929020241838, 79.40097299238501, 708.7207426026096, 872.8302881650015]
728;851;20;0,5;0,7;0,05;ACO;168736,53;98,64;[150.0, 390.0, 920.0, 240.0, 990.0, 380.0, 175.0, 90.0, 685.0, 395.0, 225.0, 515.0, 80.0, 215.0, 600.0, 265.0, 755.0, 600.0, 130.0, 585.0];[95.0, 310.0, 855.0, 125.0, 870.0, 170.0, 130.0, 60.0, 360.0, 135.0, 105.0, 295.0, 35.0, 140.0, 345.0, 155.0, 195.0, 495.0, 45.0, 405.0]
629;852;10;0,5;0,8;0,05;RD;119006,64;98,85;[770.9700945174881, 589.5817341907035, 643.7754800055762, 953.8188687949776, 531.5251623145058, 913.443224523621, 438.337482677804, 267.16937435615694, 675.9732483104913, 246.71196128136697];[571.6863872338381, 123.1415284079984, 578.7888798962287, 294.79160749976114, 425.1040871358743, 822.8750141683481, 91.7151017197375, 81.29257289323134, 186.2763105804233, 233.69044287911902]
489;853;5;0,25;0,8;0,15;RD;124013,64;92,48;[636.6811328176668, 460.47411756721215, 280.63711258811475, 736.7057578963539, 541.8349575063631];[545.640469978798, 267.92237007903105, 121.82897293728537, 256.3608047095722, 434.60872285667597]
817;854;5;0,25;0,9;0;RD;72869,26;99,94;[513.6279029336918, 933.0072197213431, 996.6840742569287, 454.49896690070636, 996.5728482930051];[456.58975428194003, 401.56748201135224, 473.5147578505614, 316.82877729150397, 728.8737983164799]
444;855;5;0,1;0,7;0,15;ACO;186484,29;86,94;[580.0, 745.0, 975.0, 825.0, 770.0];[300.0, 515.0, 900.0, 440.0, 710.0]
177;856;5;0,25;0,9;0,15;RD;60052,79;99,75;[452.54154487891805, 410.68417911723355, 346.82944465413624, 785.3718957946529, 242.33108177041996];[209.78501334415265, 270.0811876008886, 215.69179788831215, 645.0452221383057, 106.93571400591337]
541;857;10;0,1;0,7;0;RD;115650,26;96,67;[446.7769472282828, 838.1783219858529, 303.301084308499, 226.25945329747987, 998.1447213306291, 197.95734807679122, 266.5720613911965, 270.17325782264834, 998.23805842835, 308.3107149983458];[187.31591708288767, 730.9802837916823, 42.910634366811415, 138.93671095466877, 546.9086607651005, 56.30034188966163, 117.97599489053955, 168.50029997844464, 801.9787050154091, 226.74487608812382]
